content_id,counter,caption
n01833805_11890,1,"A small, textured creature with earthy gray tones rests on a slender, brown branch. Lush green hues surround it, creating a soft, blurred backdrop."
n03397947_4284,1,"A person in light gray clothing holds a circular white object, standing on green grass with a backdrop of blurred structures and trees."
n04070727_23827,1,"A tall, dark rectangular structure with two vertical sections, smooth finishes, a shiny surface, and a handle on the left side."
n03345487_22197,1,"A vivid red vehicle with blue and white diagonal stripes, large wheels, and various metallic elements, set against greenery and architecture in the background."
n04482393_19492,1,"A vivid scarlet object with a smooth surface, two circular bases, and a vertical handle in a grassy area. The background features green foliage and a light structure."
n03886762_14788,1,"A chaotic mix of vibrant loops and curves in various bright hues, tightly clustered together with overlapping shapes and contrasting colors."
n03541923_2849,1,"A vibrant, spherical structure with bold stripes of various colors towers above two figures in light apparel, set against a textured, rocky landscape."
n02943871_6541,1,"A variety of elongated shapes in metallic tones, with differing heights and leg positions, on a textured wooden floor. Some have padded grips."
n04154565_17456,1,"A slender metallic shaft extending from a dark handle adorned with orange accents. The background is predominantly dark, contrasting with a vibrant green area in one corner."
n04123740_7009,1,"A warm amber hue covers various smooth, curved surfaces. Textured straps hang down, contrasting with a glossy backdrop of darker shades. Circular embellishments catch light."
n04612026_5059,1,"A round, smooth, light-colored dome with a textured, patterned band featuring green, black, and white shades at the base, set against a dark background."
n03543603_10424,1,"A triangular basin filled with vibrant blue liquid, surrounded by textured gray surfaces and greenery, with swirling patterns on the surface."
n03400231_24528,1,"Two flat, round, beige disks sit on a dark, circular surface. The background is a muted yellow with a textured, uneven edge."
n04612026_6008,1,"A dark, rounded shape adorned with a lighter, patterned band positioned against a smooth, dark surface. The textures are woven and seamless."
n04225987_6665,1,"A person with light hair, dressed in dark attire, balances on a vibrant board above a textured surface, surrounded by greenery and gray skies."
n02068974_2736,1,"Two streamlined forms glide through a smooth, reflective surface, showcasing shades of gray and hints of white against a tranquil blue backdrop."
n01787835_10392,1,"A smooth, curved, translucent surface with earthy tones, bordered by darker shades, resting on pale, sandy texture. Rippling water around it."
n03261776_31671,1,"A metallic silver object curves down to a circular black component, set against a white background. A small blue circle is nearby."
n02480855_16790,1,"A dark figure with textured fur holds a slender, light-colored stalk, surrounded by green foliage and soft, blurred backgrounds of various shades."
n04180888_4820,1,"The image features dark, matte surfaces with circular and angular components, a curved scale, and brass accents contrasting with a light background."
n03483823_6872,1,"A light gray rectangular object with a clear display shows digits. Below, numerous buttons in varied colors are arranged in a grid-like pattern."
n04146614_9889,1,"A bright yellow vehicle with large windows faces a modern, multi-windowed structure. Red foliage contrasts with gray buildings under overcast skies."
n03609235_10979,1,"A vivid yellow and orange structure floats on calm, reflective water. A figure in blue paddles, surrounded by gentle hills under a cloudy sky."
n04273569_4437,1,"A vivid yellow vessel with bold graphics and sharp angles navigates shimmering blue currents. Figures are seated, surrounded by a transparent canopy."
n01726692_18809,1,"Curved, elongated form with vibrant orange, black, and white patches atop a textured brown surface. Intertwined shapes create a dynamic pattern."
n04419073_11195,1,"A tall, yellow device stands atop red triangular supports, overlooking expansive green plains under a blue sky with scattered clouds."
n04419073_13393,1,"A beige, cylindrical object with a dark circular opening, a red beam extending from it, and a small display at the bottom featuring buttons."
n03255030_3029,1,"Shiny metallic cylinders with circular ends, featuring a blue star shape, positioned unevenly on a flat, light-colored tiled surface."
n04086273_10362,1,"The image features metallic surfaces reflecting light, curved shapes, and a textured black grip, with smooth transitions between elements. The colors range from silver to dark tones."
n01768244_7012,1,"A dark, textured oval shape with pronounced ridges and lines, surrounded by lighter irregular patterns. The surface appears glossy with a mix of deep browns and blacks."
n12596148_6943,1,"Lush greenery dominates the scene with vibrant shades of green. A narrow, sunlit pathway runs through, flanked by a wall and potted items. Shadows create depth."
n02084071_23836,1,"A small creature with a fluffy, light orange and white coat, bright eyes, and an alert expression, moves across vibrant green blades, casting shadows."
n01768244_8871,1,"A textured, dark surface showcases a detailed, oval-shaped form with symmetrical lines and ridges extending outward, highlighted by subtle variations in shading."
n02799175_14140,1,"A figure in light-colored attire swings a dark stick at a small, white sphere. Surrounding elements include blurred shapes and saturated greens."
n12596148_6386,1,"Lush green vertical stems with elongated slender leaves. Light filtering through creates a soft, dappled light effect on a textured ground."
n04477387_7585,1,"A dark rectangular structure stands on a patterned floor, with a small vertical display mounted above. Beige walls contrast with a green lower section, adorned with a floral border."
n04090263_24512,1,"A dark metallic object with defined angles and a long cylindrical feature rests on a textured blue surface, accompanied by a strap in green hues."
n03085219_6529,1,"A black silhouette beside a light source, a rectangular display showing images, and various colorful objects scattered on flat surfaces. Textured keyboard and remote visible."
n03792782_7077,1,"A figure in vibrant red and black, mid-air on a two-wheeled contraption, surrounded by lush green foliage and earthy tones below."
n04197391_11231,1,"A light-colored garment with vertical lines, featuring two pocket flaps. The individual stands upright, gazing upwards against a neutral background."
n03924679_9022,1,"Scattered white and gray geometric forms with flat surfaces, sharp edges, and mixed textures. Cardboard brown elements interspersed among metallic structures."
n01787835_12357,1,"A smooth, rounded, light brown shape is partially embedded in pale sand, surrounded by darker brown and green textures resembling dried vegetation."
n03397947_1926,1,"A dog with a black and white coat leaps mid-air, grasping a vibrant orange disc, set against a grassy field and blurred background structures."
n03790512_14883,1,"A dark figure clad in black leans on a silver structure with large yellow plates displaying numbers, set against a blurred green background."
n03642806_27943,1,"A light-colored rectangular object with a grid of small, raised squares below a screen displaying a vibrant, colorful backdrop. A face is visible on the screen."
n03038480_6604,1,"A metallic blade with a reflective surface extends from a dark, textured handle, showcasing warm browns and subtle golden tones, resting on a clear support against a deep background."
n02055803_4843,1,"A dark, slim figure stands on a rough surface, framed by dry leaves and earthy tones, with a rounded shape partially concealed by an opening."
n03646296_7086,1,"A gray and green machine with cylindrical and rectangular components, dials and levers, situated on a black frame against a light backdrop."
n04146614_10248,1,"A vibrant yellow surface features circular lights and rectangular windows. Horizontal black lines create contrast. Text in bold, dark letters occupies the upper section."
n02236241_7166,1,"A vibrant green figure with elongated appendages and large, rounded features emerges among smoother, darker green foliage. Textures range from shiny to matte."
n04320973_10759,1,"A shiny metallic object with curved arches and a flat base, featuring fine lines and textured surfaces, mostly silvery with a reflective quality."
n04273569_16391,1,"A vivid blue vessel cutting through foamy white surf, with two figures in bright helmets. Faint structures loom in the distant gray water."
n01645776_9576,1,"A textured, rugged surface in gray and beige supports a mottled creature shaded in earthy browns with prominent eyes, positioned slightly to the side."
n03261776_25824,1,"Two rounded, glossy black shapes with light gray tops, partially overlapping, resting on a textured blue surface. White characters indicate orientation."
n01877134_10188,1,"A blend of soft grays and whites dominates, with large pointed shapes above dark, expressive eyes, all against a deep, shadowy backdrop."
n04398044_10533,1,"An object with a rounded body, smooth and textured surface, blending warm tones of orange and beige, alongside a woven handle and a curving spout."
n03541923_2848,1,"Brightly colored, patterned dome with red, yellow, green, and blue segments suspended in a cloudless sky."
n02800213_11791,1,"A warm brown object with a textured surface and prominent stitching, featuring elongated fingers and a curved structure, partially open and resting on a neutral background."
n02481823_15941,1,"Two dark figures sit and rest within a muted indoor space. The foreground features a textured brown circular base, with a light backdrop highlighting the figures."
n01645776_10130,1,"A textured, earthy surface with muted greens and browns. Prominent circular forms with yellow accents and darkened features, evenly spaced limbs."
n03760671_9669,1,"A gray instrument stands on a flat surface, surrounded by clear containers, with soft blue cabinetry below and red tubes lining the wall behind."
n03494278_35790,1,"A man with glasses wears a light brown hat and a dark shawl, holding a metallic object close to his lips, with blurred greenery behind."
n03394916_26448,1,"Shiny metal curves intertwine in golden hues, with circular and cylindrical elements arranged around silver disks and levers, set against a dark textured backdrop."
n07756951_15873,1,"A round object with a dark green and light green striped surface is held in one hand, while a metallic blade glints near its edge, cutting into it."
n03255030_18182,1,"Two symmetrical, dark cylindrical shapes resting on a flat surface, supported by a metallic frame with a textured finish. Adjacent to a beige carpet."
n04320973_5946,1,"A brown leather strap curves around a metallic object decorated with swirling patterns, positioned near a beige boot resting on a textured surface."
n03496296_14333,1,"A rich brown structure with a curved upper edge, displaying a pattern of light and dark grains; black and white linear elements contrast with a dark square seat nearby."
n03494278_27938,1,"Shiny metallic surface on the left, two golden rectangular shapes centered, scattered small silver screws, and dark circular objects surrounding."
n01704323_10239,1,"A large, textured form with a pronounced crest and prominent extensions sits amid lush green foliage, surrounded by varying shades of brown and green."
n04409806_14144,1,"A young figure in a light shirt and dark cap, focused expression, swings a patterned tool. A vibrant yellow sphere flies towards it, set against a green surface."
n07758680_13497,1,"A cluster of spherical objects in deep purple hues, held by a hand with a light skin tone, droplets of moisture visible."
n04225987_6536,1,"A vibrant pink surface with smudges and scratches, circular metal fixtures, and four round, brownish wheels positioned at each end."
n02508213_16531,1,"A small, furry figure with dark markings peeks through vibrant green foliage, resting on a textured brown branch. Light filters softly through the leaves."
n03837869_5857,1,"A tall, slender, pointed structure rises amidst lush green foliage. Earthy paths diverge, framed by rich textures of leaves and bark."
n04409806_16250,1,"Two elongated shapes overlap, one rounded and padded in hues of purple and pink, with a textured handle emerging from the lower section."
n04477387_6623,1,"A dark, fluffy figure moves across a flat surface, with sleek metallic supports and a backdrop of a muted hue. Natural light filters in, casting shadows."
n04412416_12151,1,"The image features conical structures in white, set against a backdrop of lush green trees, with blue sky overhead. Dark poles extend upward from the tops."
n03079230_22337,1,"A circular object with a shiny, iridescent surface. Pink circular arcs and lines are distributed unevenly. Central hole is visible, along with handwritten text."
n02131653_6220,1,"A dark, textured figure rests on a light, rocky surface, with a muted background. The figure has a lighter face with prominent features and small, round ears."
n02841315_18830,1,"Two cylindrical forms with a glossy surface in black, joined by a metallic hinge. Circular openings at either end have a dark, reflective quality."
n04233124_14573,1,"A tall structure with a textured cream facade, arranged in grid-like patterns, set against a vibrant blue sky with scattered white clouds."
n03483823_8564,1,"A brown rectangular object with a grid of dark buttons, a red display above, is positioned next to a smooth, off-white, slightly curved rectangle."
n03950228_35453,1,"A tall, curved object features intricate, swirling patterns in dark and light browns, with a smooth, glossy surface transitioning to a rougher texture at the base."
n03623556_5157,1,"A slender, pointed metal object with a glossy dark surface, attached to a textured, light brown handle featuring circular grooves."
n02769748_43506,1,Bright orange and black contrast with straps and mesh detailing. Curved and angular shapes create a structured appearance. Textured surfaces are prominent.
n01768244_7788,1,"The image features a pale, textured backdrop with several dark, oval shapes displaying fine ridged patterns, unevenly spaced and of varying sizes."
n03467796_3445,1,"Various textured shapes in multiple colors scattered across a wooden surface, some featuring handwritten markings or logos, arranged in an informal pattern."
n02843158_5600,1,"Lush greens with varying shades contrast against a light-colored circular form. Curved lines and textures create depth near a smooth, reflective surface."
n01772222_12347,1,"A textured green surface with prominent veins supports a small brown figure displaying elongated limbs, positioned slightly off-center."
n07734017_18410,1,"Four round, glossy spheres in vibrant red, with green leafy tops, accompanied by a sliced section revealing a lighter interior with seeds, resting on a woven surface."
n02481823_12066,1,"A dark, textured surface with prominent features including bright, light-colored teeth, deep-set eyes, and a defined outline, surrounded by a blurred green backdrop."
n02374451_11539,1,"Two animals with shiny, light brown coats and white markings stand side by side. They have long legs and soft, flowing manes against a green backdrop."
n04197391_3999,1,"A light blue fabric with vertical stripes, featuring a collar, buttons, and a pocket. Tags hanging from the neckline."
n04123740_12463,1,"A dark, rounded base with soft, fluffy edges, brown leather accents, and straps. Smooth textures contrast with glossy sections. A smaller item nearby shares similar colors."
n01772222_12605,1,"A light brown, textured body with elongated limbs extending outward, set against a glossy reddish-brown surface and a blurred, pale background."
n01970164_30734,1,"A large, textured form in rich orange with lighter circular patterns, extending fluid appendages with white, spherical accents. Background features muted greens and corals."
n04320973_9400,1,Shiny silver and black materials with intricate details; angular shapes; a mix of smooth and textured surfaces; positioned at different angles against a neutral background.
n04442312_10246,1,"A white and pink appliance sits next to a round white device with a smiling face. Both are on a light surface, surrounded by colorful kitchenware."
n03623556_17722,1,"Three metallic implements arranged vertically on a dark surface. Shiny, smooth surfaces reflect light, with elongated shapes and subtle curves."
n07734017_11666,1,"The image features vibrant red, glossy, rounded forms arranged in clusters, interspersed with delicate green tendrils and small leaf-like shapes."
n03886762_10969,1,"A spiral arrangement of interlinked shapes in vibrant hues: red, blue, yellow, and green, layered with a smooth, glossy surface."
n04555897_13510,1,"A shiny metallic object with intricate internal mechanisms is partially open. Smooth surfaces reflect light, surrounded by dark contrast."
n03607659_8199,1,"A dark, angular object hangs from a vertical, textured surface. Nearby, a softer, rounded form rests on the ground, contrasting the surrounding greenery."
n02943871_3559,1,"Dark silhouettes contrast against warm, textured rock layers. Triangular supports and a vertical form create depth. Subtle earth tones dominate the background."
n04255586_878,1,"A cylindrical object with a bright red exterior, white curved lettering, and a metallic top featuring a pull tab, resting on a light wooden surface."
n02814860_12908,1,"A tall vertical structure in white, topped with a black fixture, next to a smaller box-like structure. Green grass stretches out, under a clear blue sky."
n02974003_4448,1,"A shiny circular surface with reflective metallic knobs, surrounded by dark shapes, capturing a distorted landscape and various colors in reflection."
n07758680_12418,1,"A collection of smooth, round orbs in various shades of pale green, nestled closely together within a perforated metallic vessel."
n03397947_9823,1,A textured gray surface in the foreground contrasts with vibrant green grass and scattered trees. Blue sky features fluffy white clouds. Figures exhibit varying stances.
n02054036_21993,1,"A sleek figure with a dark, textured surface stands beside calm waters, featuring a contrasting yellow stripe along its neck and a long, slender shape."
n04612026_7911,1,"A dark, textured dome with a light contrasting band featuring zigzag and patterned details, framing a head and surrounded by blurred figures."
n03359137_44522,1,"A slender cylindrical object in dark tones, emitting a warm glow. Textured background features a grid pattern, contrasting with smooth object surface."
n03543603_9964,1,"A rectangular structure with smooth, light gray edges contains clear liquid reflecting soft light. Four human forms interact, surrounded by lush greenery."
n03665924_8249,1,"A smooth, rounded shape in soft pink, featuring a pronounced metallic base with alternating bands. A circular emblem sits at the top."
n02814860_16731,1,"White vertical structure with a black top, surrounded by gray and brown rocks. Red and white buildings, blue sky with wispy clouds, and calm water."
n03743279_12095,1,"A metallic funnel shape with a shiny surface, mounted on a tall, slender post against a cloudy blue sky."
n07756951_13102,1,"A smooth, spherical object in vibrant green with darker, wavy stripes, showcasing a glossy texture and slight imperfections."
n03445777_8313,1,"A smooth, spherical object in bright white, featuring indentation patterns. A dark red silhouette appears alongside green text."
n04180888_5987,1,"A mix of dark metal and polished brass, featuring curved and angular designs, with shiny accents and intricate details throughout."
n01833805_12045,1,"A small figure with a shimmering green and brown body, delicate wings stretched out, against a soft, neutral background."
n04587559_13463,1,"Two large vertical structures with prominent horizontal blades, set against a gradient sky, surrounded by greenery and a brown base."
n04412416_17390,1,"A conical structure with a triangular base, adorned with vibrant red and dark circular patterns, topped with slender, vertical extensions against a blue sky."
n04113406_13944,1,"Circular arrangement with metallic sheen and alternating red and black sections. Central hub with radiating spokes, adding depth and dimension."
n02233338_214,1,"A glossy, reddish-brown body with long, slender appendages lies atop a textured, dark, and earthy surface scattered with small, light-colored pebbles."
n03085013_21300,1,"A series of light beige rectangular shapes arranged in rows, featuring small raised symbols and a smooth surface. Angled from above."
n03394916_23304,1,"Curved, shiny surface in golden hues, circular shapes intertwining, resting on a dark, textured background, with smooth, reflective elements contrasting with matte textures."
n04146614_3266,1,"A vibrant yellow vehicle with circular lights and rectangular features moves through a concrete setting, framed by tall buildings and shadowy areas."
n01963571_19280,1,"Curved shapes with smooth, glossy surfaces in shades of blue, grey, and brown. Layers overlap, creating depth against a blurred, pale background."
n03467796_5051,1,"A metallic loop connects to a curved, dark shape featuring a light motif. Below, a textured segment links to a smooth surface on a vibrant blue backdrop."
n04233124_15821,1,"A spiraling structure with a smooth white surface, interspersed with rectangular shades of blue and green, against a clear blue sky."
n03607659_6257,1,"Two elongated shapes with dark metallic surfaces and wooden accents, arranged parallel. Curved contours contrast with sharp lines, featuring circular elements."
n04419073_21368,1,"Golden cylindrical forms and intricate angular components against a green backdrop, reflecting light and casting subtle shadows."
n02084071_21054,1,"A mix of gray and white tones with a smooth texture, positioned on a flat, muted background. Angular ears and a broad snout, showing movement and posture."
n03425413_16822,1,"A black structure with a horizontal white top, four dark circles, a green nozzle, and a base with red and blue rectangles amidst a textured background."
n01855672_15809,1,"A pale, textured oval with dark speckles, a wide gaping form, and a contrasting pink interior, emerging against a muted backdrop."
n02374451_15307,1,"A large, brown creature with a white stripe stands prominently in the foreground. The background contains a group of people seated, with green accents and wooden structures visible."
n12596148_5651,1,"Lush green foliage with elongated leaves arranged densely, contrasting with a light brown trunk nearby. Soft, earthy ground textures below."
n04146614_10473,1,"A vibrant yellow structure with rectangular shapes, circular lights, and a grid-like front. Green foliage in the background complements the scene."
n03918737_19975,1,"A dark rectangular shape with a glossy surface, centered. Surrounding are light, textured materials and wires, with blue text overlaying the screen."
n01704323_9812,1,"A large, textured, dark brown structure with prominent ridges and spikes, encased in transparent material, set against a muted background."
n03743279_5689,1,"A figure with tousled hair holds a cylindrical object, partially obscured, in a dimly lit space featuring darker tones and subtle contrasts."
n04313503_23211,1,"A circular grip with a smooth surface, metallic accents, soft beige tones, contrasting dark panels, and rounded gauges. Light reflections enhance depth."
n02374451_14233,1,"A deep brown form with a stark white stripe extends along a gentle curve. Subtle textures contrast with a sandy backdrop, framed by thin, dark lines."
n04591713_6759,1,"Dark and light cylindrical forms with smooth surfaces, arranged on a wooden platform. Labels display contrasting colors, with a rustic texture underneath."
n03837869_7066,1,"A tall, pale structure dominates the center, flanked by green foliage. Uniformed figures in dark garments stand in formation, while a blue sky stretches above."
n04376876_7775,1,"A slender metallic line protrudes from a soft, pale structure; a small droplet clings at the tip, against a muted backdrop."
n03445777_10587,1,"A smooth, spherical, white object rests on textured green strands, with a backdrop featuring a solitary leafy structure under a bright sky."
n04401680_24985,1,"A vibrant crimson structure with multiple panes reflects light against a soft, sandy landscape. Background features muted earth tones and a wide sky."
n02346627_12197,1,"A small, rounded form covered in dark and light bristles, nestled against a textured, earthy surface, with rocky elements nearby."
n04086273_12913,1,"A metallic object, circular components with shiny surfaces, and an array of brass-colored discs arranged closely. Dark and light contrasts create depth."
n03924679_9951,1,"A tall, rectangular structure in light gray with layered compartments, multiple flat surfaces, and a textured panel on the side. The background is a muted green."
n03743279_15645,1,"A group of individuals, wearing varying shades of dark and bright attire, with one holding a large device. Hues of red and blue contrast against the surrounding muted tones."
n02503517_9095,1,"Two large, textured forms in muted gray tones, intertwined and closely positioned, with prominent, curved protrusions extending from one. Soft background."
n04168199_10620,1,"Two figures on circular platforms, one in light clothing, the other in dark. Gray stones and a faded backdrop. Urban setting, hints of greenery."
n02391049_7263,1,"Two figures with alternating bold stripes, primarily black and white, stand atop a textured, earthy surface, surrounded by sparse vegetation."
n03261776_29363,1,"A black and silver object with circular pads, connected by a flexible band. Smooth contours and a fabric texture enhance comfort."
n01944390_19988,1,"A soft, glistening body with vibrant orange and yellow hues, delicate blue lines, and smooth textures, resting on a green surface."
n02802215_26105,1,"The image features vibrant reds and whites, dynamic human forms in motion, an elevated circular object, and a contrasting dark background."
n04086273_28013,1,"A shiny metallic object with a smooth surface lies on a deep green fabric. Nearby, cylindrical shapes with a golden hue and metallic tips are scattered."
n02090827_5708,1,"Two small, rounded forms with soft textures, predominantly white with dark patches. They are positioned closely, with subtle variations in light and shadow."
n03187595_5735,1,"A glossy, darkly toned object with rounded shapes, circular dials, and a long, coiled cord rests on textured surface with visible print and contrasting colors."
n02882647_13757,1,"A dark backdrop showcases a structure adorned with white cylindrical forms, accented by red bands, alongside vibrant floral elements, creating a striking visual contrast."
n04373894_51904,1,"A figure in shiny metallic attire, gripping a long object, amidst colorful vertical elements. Bright yellow and deep reds contrast with cooler blues. Textured surface details visible."
n03623556_16837,1,"A clear vessel filled with a light liquid, a metallic object with a jagged edge nearby, and a blister pack containing round items."
n04233124_12727,1,"A tall structure with vertical lines, gray tones, and a patterned dome on top, surrounded by soft clouds and branches."
n02084071_14426,1,"Dark, smooth fur contrasts with vibrant, colorful collar patterns. The gaze is warm and expressive, set against lush green background foliage."
n03436182_1660,1,"A metallic rectangular object with circular dark areas, buttons, and a transparent section in the center; a smaller black rectangular piece nearby."
n02766534_64673,1,"The image features soft blues and grays with rounded forms. Two sheltered seats are positioned side by side on a wheeled frame, exhibiting a structured design."
n03496296_12686,1,"Warm brown tones dominate the scene, with horizontal and vertical elements forming a structured layout. Smooth, polished surfaces contrast with a textured, cushioned seat nearby."
n12582231_27245,1,"Green elongated shapes cascade from a central, textured brown structure. The background displays a clear, bright blue."
n02432983_24646,1,"A large, brown, four-legged figure moves across a gray, winding path. Surrounding are scattered green trees and distant rocky mountains under a cloudy sky."
n02068974_4884,1,"A fluid blue surface creates a backdrop for a smooth, gray form with a wide, open curve at the front, while a hand extends towards it."
n04090263_10441,1,"Two elongated black objects with various cylindrical and angular components, placed on a beige and light brown patterned surface."
n03918737_16966,1,"A rectangular object with a smooth glass surface and a dark frame, featuring a grid of buttons below. A straight, measuring tool lies beneath it, contrasting in color."
n03607659_7355,1,"The image features two elongated metallic objects, one black and the other with a wooden hue, positioned parallel on a deep red surface."
n02068974_106,1,"Two streamlined forms arc gracefully through a smooth, reflective surface, creating splashes. Shades of gray contrast against a muted blue backdrop."
n02439033_8005,1,"A tall figure with elongated neck and brown patches stands amidst vibrant green foliage, surrounded by soft earth tones."
n04233124_24091,1,"A tall structure with reflective blue panes, angular forms, and a light gray base, under a patchy sky with white and gray clouds."
n03982430_6951,1,"A wooden structure with a flat green surface, circular and elongated objects in various colors, surrounded by light-colored walls and large windows."
n04313503_25193,1,"A circular dark shape with three protruding sections, surrounded by a textured red and black background. Other geometric forms are faintly visible in the distance."
n02055803_8152,1,"A dark, textured form with white accents sits on a light sandy area, surrounded by scattered organic debris and dry branches."
n04146614_6366,1,"A vibrant yellow vehicle with black stripes and round headlights is positioned on green grass, against a clear background. Red signage adds contrast."
n04497801_19746,1,"A rich red background holds seven metallic, elongated shapes, each with a forked top and cylindrical base, arranged in a straight line."
n01970164_12603,1,"A small, smooth, reddish-brown form with curled appendages lies on a lighter sandy backdrop, featuring soft textures and gentle gradients."
n04044716_8619,1,"Two figures engage with a camera in a muted landscape, surrounded by large, metallic curved structures. Earthy tones contrast with a cool blue backdrop."
n04272054_61432,1,"A hand holds a pair of elongated shapes with dark frames, transparent surfaces, and a slender bar connecting them. A soft gradient backdrop complements the scene."
n02055803_9893,1,"A curved shape in black and white, with a smooth texture contrasted by small, wet surfaces. The head tilts slightly downward against a muted backdrop."
n03612010_4285,1,"A vessel with a dark hull, white sails, and colorful flags; moored beside a wooden structure against a backdrop of greenery and water."
n02480855_13432,1,"A large, dark form sits hunched, surrounded by leafy greens and earthy textures, with a rocky backdrop and soft lighting creating depth."
n03665924_37592,1,"A warm, glowing orb surrounded by soft, muted tones; smooth, rounded contours in a dark setting, with delicate ridges and gentle hands cradling it."
n03665924_49231,1,"A pale yellow fixture hangs from a light beige surface, with a rounded, milky white bulb at its end, casting soft shadows."
n03837869_6421,1,"Tall, narrow structure with a pointed top. Surrounding barren trees with thin branches, set against a light sky. Monochromatic tones dominate."
n04442312_24134,1,"Shiny metallic surface, smooth contours, circular elements, two toggles with red and green colors, wide rectangular body, and slender protrusions on top."
n02226429_12778,1,"A tan, textured body with elongated limbs sits on a dark surface. Two slender antennas point forward. Background features blurred green tones."
n02481823_23004,1,"Three dark shapes sit on green grass, surrounded by light brown textures. One figure is central, while others stand or lean nearby, forming a triangular arrangement."
n01963571_5610,1,"Dark, smooth, elongated shapes with glossy surfaces. Some exhibit greenish tints and rough edges. Arranged irregularly on a light background."
n03743279_11113,1,"A man in dark attire sits at a small table, holding a conical device. Green foliage frames a tranquil water scene in the background."
n01970164_14781,1,"A smooth, rounded form in deep reddish tones, with elongated, flowing appendages, against a backdrop of textured, earthy stones."
n03649909_13625,1,"A bright red object with circular components and a black base emits a white, billowy cloud. Green grass borders a dark, textured surface."
n03512147_5054,1,"A turquoise and white aircraft hovers above a grayish-blue expanse, with a figure dangling from a thin line. Smooth waves ripple below."
n03612010_16528,1,"A tall structure with billowing fabrics, floating on a reflective surface. A smaller, colored form approaches nearby. Soft hues of grey and blue dominate the scene."
n01944390_20670,1,"A spiraled, glossy form in deep burgundy rests atop a slender, textured green stalk. Delicate green leaves surround it under a soft, blurred backdrop."
n03612010_2887,1,"Two vessels with sails, one darker with a green flag, the other larger displaying stripes. Gray water reflects muted light and distant greenery."
n13111881_6054,1,"A mix of greens, browns, and grays. Curved forms with textured surfaces; a glass structure frames the background, reflecting light."
n01970164_23221,1,"A textured, mottled surface in warm hues of orange and brown, partially obscured by a circular opening, with a smooth, rounded form curling inward."
n03085013_24313,1,"A close-up of dark gray, textured flat surfaces arranged in a grid. Some surfaces have lighter markings and varying levels of sheen. Rows are slightly staggered."
n02882647_18337,1,"A series of white, rounded figures with red stripes and blue symbols, arranged in neat rows against a reflective glass backdrop showcasing muted urban tones."
n04612026_770,1,"A rounded, light blue object sits on a reflective surface, embellished with gold and textured patterns. The shapes are symmetrically arranged."
n02974003_8115,1,"An arrangement of bright yellow, shiny metallic elements with large angular shapes, surrounded by dark rubber, creating a circular composition."
n02346627_7809,1,"A round, spiky shape with brown hues rests on a light dirt surface, surrounded by scattered yellow grains and green grass on one side."
n02800213_21205,1,"The image features rich brown and orange hues with smooth and textured surfaces, curved and angular shapes intersecting, and thin white lines highlighting the edges."
n04313503_21714,1,"Shiny black surface, circular metallic shapes, reflective glass, soft natural light filtering through, blurred figures in the background, smooth textures."
n03602883_14315,1,"A cluster of various shapes in white, black, and gray, interspersed with vibrant colors. Curved and angular surfaces intertwine, with buttons and cords visible."
n04273569_18096,1,"A glossy surface features deep blue and white hues, complemented by shiny metallic elements. Curved shapes dominate the upper structure, resting on a dark, wheeled platform."
n03790512_12009,1,"A glossy metallic surface in shades of silver and black, with rounded forms and smooth contours. Positioned on a paved surface, green foliage in the background."
n04482393_14854,1,"A pale beige figure with drooping skin sits atop a vibrant red structure, gripping silver handlebars adorned with red streamers. White wheels contrast against the red body."
n03792782_16817,1,A figure in a blue and black outfit navigates a wooden path through a lush green forest. The ground is covered with browns and yellows.
n04090263_5363,1,"A mix of earthy tones and metallic elements, featuring angular forms, grips, and a cylindrical end, set against a red surface with a darker background."
n13111881_10917,1,"A vibrant green mass with needle-like projections rises from a textured dark base, which contrasts against a light backdrop. Circular container encases soil."
n04233124_17123,1,"Tall structures with a grid of reflective surfaces, contrasting against a cloudy, light gray sky, creating sharp angles and geometric shapes."
n03665924_55985,1,"A clear, rounded shell encases a central structure with metallic elements. An orange glow emits from the interior, illuminating subtle reflections on the surface."
n01963571_14820,1,"Dark, glossy surfaces with iridescent blue highlights, various shapes clustered together, revealing smooth, curved edges and textured, earthy undertones."
n03746005_4914,1,"Bright flames atop slender, colorful vertical shapes aligned in a row, with a reflective base displaying warm tones and soft glows."
n02445715_17475,1,"A dark-bodied creature with a contrasting light patch on its head, nestled against a light-colored garment, surrounded by muted indoor hues."
n02472293_46249,1,"A woman with light gray hair in a dark coat, set against a textured, earthy backdrop with warm, muted colors and contrasting shadows."
n01645776_8879,1,"A textured, mottled surface in earth tones, with prominent round eyes and pronounced limbs. Background features green foliage and rough surfaces."
n03512147_489,1,"A sleek metallic structure with a rounded front, sharp edges, and rotating blades. Dark green foliage surrounds it, providing contrast."
n04320973_12980,1,"Shiny, metallic curve with a smooth surface, positioned centrally over a deep blue background, contrasting with the polished finish."
n02445715_10261,1,"A dark figure with a prominent light stripe lies on earthy ground, surrounded by vibrant green blades, with a small rectangular object nearby."
n03400231_2908,1,"A circular, dark gray surface with a central red dot, surrounded by smooth, rounded edges. A black handle extends outward, resting on a wooden backdrop."
n04376876_11868,1,"A line of elongated transparent tubes, with varying shades of clear and a prominent vivid red in the center, surrounded by muted colors."
n02054036_9789,1,"A dark figure with outstretched wings stands on a textured vertical surface, mirrored in still, pale water. Soft light enhances the glossy surface."
